N,P,K,temperature,humidity,ph,rainfall,label
117.23750401051059,52.230406217202265,25.522558858643986,34.242184348426605,70.48781986220193,6.66,118.42527671495364,sugarcane
60.523778263533345,54.906121160501314,38.56071933739503,27.68856253975564,77.97325455506225,5.83,186.8279734462915,rice
87.96694952578936,51.88397669202171,25.997318062123867,31.410060573207012,88.02518415593127,5.83,106.69861669321864,sugarcane
94.35057117397889,53.708896341643495,35.980265031242936,25.326561060185092,59.00913515299358,6.51,68.96266278696403,maize
113.23689963287401,71.24787868769408,45.34666002701688,27.611049699149923,77.23182425773729,6.34,145.04093409040493,banana
74.88072343171133,58.29238882225991,41.816070805060356,27.44605860482852,92.16825503686024,5.86,240.06968542331978,rice
25.06079288560572,10.36326017609458,32.383808971409316,25.084314350410523,91.21288510344381,5.59,146.7820921056781,coconut
118.45680969046023,50.71577001979134,23.849557503440515,27.205438373048583,71.01662208560734,7.76,85.27603958617452,cotton
60.39310210279152,45.22956468646221,41.58758538604151,29.240397846669673,89.15613681900948,6.46,231.16270144448535,jute
28.569270981543212,148.6204741235756,200.22009527089173,33.70722197504319,84.67812136991523,6.35,66.1951712651724,grapes
78.38251910022088,47.474198605519824,36.44426370670376,29.159918249623768,82.58051037146586,7.15,198.52906340617153,jute
27.28087213945127,135.30787938661948,198.67568804414745,28.899066394819883,77.33395451728407,6.44,71.77589058360459,grapes
18.924313023405904,136.44360194945455,199.06029500760377,33.16637513289099,76.00031671067154,5.76,75.03597889037417,grapes
22.02883346941367,125.01300263296902,190.66786409731714,25.785750691415302,84.03559303697281,5.74,64.13026329859568,grapes
25.573453634321943,10.049160325159997,36.94714104755613,29.643031647885095,97.80714670316719,6.44,149.03218253429674,coconut
15.805563254707756,22.728311236611624,35.158075796139485,28.668382344208347,45.57713701379426,5.77,79.2772897478233,mango
89.17379176351986,59.17113749498213,30.607337082126126,25.956566301641068,73.54740817396788,6.77,81.13145985068046,maize
18.846863129500427,126.76806895489959,207.81001235244554,22.85819861635074,92.27505516153478,5.65,113.49181924971346,apple
21.523701225558185,144.02293578895154,197.74042219067073,21.556226262892984,92.54946287865435,6.36,112.50010249619112,apple
124.0039543780729,59.52632107141582,25.659155731026708,18.243337531153756,58.32504782645495,7.0,119.58975528548173,wheat
19.017024321022326,124.65021079639988,198.8213819279977,21.524673188488304,91.80032746775365,5.92,102.96599015368044,apple
22.827235520748836,13.39434355487936,33.17740657104462,25.04387377530959,90.01379857687873,5.6,137.10896224004253,coconut
32.91040240761652,141.65584057147305,208.35633305668748,21.35002498232507,90.17491244154031,5.76,108.36122036862126,apple
116.15069045596427,82.2954301935505,52.874011263652015,28.339908371769784,81.71435808998288,6.66,121.60613443616953,banana
60.41137983742768,52.90124933105361,42.65615406388156,25.47227449139757,79.75272115217165,5.97,76.99859318966242,maize
21.9299012635365,139.35996342543137,198.93684454477335,21.642960815140274,90.53952858611488,6.44,108.73010090200845,apple
107.1779158831481,24.414118946318748,28.14743166699821,22.24854504195565,73.67257248651292,6.24,123.99489037236313,coffee
91.80744779074814,43.124967537862226,43.77942841411272,20.627651050738127,75.50701486830916,6.93,246.87840964097649,rice
62.964216902994686,44.38672321166251,45.09536362983617,23.201666793067613,79.92955884757376,6.34,76.05810763179767,maize
98.24508835786533,70.90060677152009,50.958412943493485,28.99924010803172,89.29686918761948,6.28,139.14643957066127,banana
114.14519714111827,77.2578318435771,58.14438522785906,25.13330386492004,85.98681943700595,6.9,129.43185969840374,banana
21.004542230827727,25.622188450883108,35.2055455647058,29.738425190992594,48.28308124410793,7.14,99.76871452745152,mango
92.59758914162157,54.450631078616325,44.021283273269546,20.252668868307026,57.20962367461297,6.55,78.41736068971757,maize
98.3403052505233,48.86059979968465,26.385231404764184,29.11852283144497,84.55158644269888,6.4,139.97109625541282,sugarcane
78.11533441662047,58.64287771102561,48.536400872600936,25.714281828861964,74.70756312292767,6.46,159.30174092626748,jute
34.09275026720111,17.57154521593757,42.43653168066817,32.0623103609088,45.64080624711057,7.35,91.11020852913599,mango
18.892385086491302,22.814348845092482,48.66409607446859,29.46617422690674,61.70901755293485,6.98,66.88772196790957,mango
17.34924145592768,140.68693233155895,198.17687323450136,23.09219240420246,79.02753618747442,5.58,73.90814297178612,grapes
91.87167341874031,55.37091332637372,17.084496056166955,18.845113276448124,62.191676715531614,6.98,116.53717368103425,wheat
27.662136454354634,121.50639364372718,202.17377521058637,22.289794700009104,83.30583325114452,5.86,65.63107725456392,grapes
85.10232320336254,52.529429357693004,53.02316020981978,20.363571042731664,80.6192637918446,6.9,251.22110271127332,rice
89.4614091333917,57.07484562074433,30.06581585338358,25.051030453312823,72.52848986043685,6.52,80.4075845433349,maize
110.38035492896807,25.91499359558871,32.18847653661634,22.651791181703537,54.833480840301306,6.95,140.86995622709338,coffee
124.38011902499592,29.195701004479453,34.64450460674653,26.162589009531086,74.38111338209896,6.97,121.52690457858343,coffee
25.412449303429035,129.7833209116548,209.39892180875253,21.675245854692413,93.89272910711344,6.36,113.06819492442898,apple
107.21841021519953,55.48612684545383,35.667664131430385,29.31805100785912,85.716169684887,6.42,145.86760514899555,sugarcane
81.04724805154564,42.46515002429282,34.357200696900605,17.954447774774202,69.23057869595334,6.94,76.73577477570271,wheat
68.83411131852036,35.97324908314169,25.90047045728566,20.10266126526993,76.66925886265001,5.92,107.52295852876479,maize
32.94408261863583,130.96905551629075,198.51114305976174,22.05931732693226,93.58045958915757,5.61,108.11407316849527,apple
99.15924460699236,50.087327401084465,33.945352102838726,25.773809351886342,58.07301696163469,6.83,85.15419753899181,maize
121.18951921106473,68.65181534454968,31.42396565100453,15.015651051914729,65.91003425458517,6.08,68.03250542336053,wheat
32.386802158147106,127.13096280918687,191.62375574100864,29.407075910916763,78.36368711883709,6.17,60.64239512135629,grapes
124.26287954733343,22.921089548709332,28.98313795194134,25.398353450651292,59.638812537291734,6.92,176.1934375743097,coffee
116.03311801957312,17.325473605857614,35.72820766160061,25.497184840360276,56.69683957043602,6.6,187.13335923402826,coffee
27.068351569445667,131.6736902884509,201.15284786686317,28.651412711538864,76.65535292693866,5.9,66.86861176038987,grapes
86.02897537335201,56.670537142212225,52.87946114925009,31.278133146014927,72.3712298313289,6.82,224.05095212183187,jute
129.71328526727902,23.15788473560381,30.74805067690965,26.463033468623085,57.60768979552161,6.09,100.14283430791767,coffee
28.053780786818514,123.0326176141291,197.63267178698243,21.23587372297259,94.8687410705898,5.9,117.96970271893079,apple
96.3530599086745,54.01000168218707,48.52796737820012,25.708696876684595,74.60111930125534,7.13,197.41579458790795,jute
25.752969279753586,134.8276488778041,203.1523418656295,20.49528217107994,91.59399180875276,5.55,111.87009742288949,apple
149.62573100809857,47.220115442714594,32.86322468033037,30.30622760431791,65.61643494104416,6.8,80.48364346462596,cotton
120.29627000588106,63.70091308921184,21.093582781960816,15.809192830512522,60.07450446912904,6.26,98.64657622317232,wheat
69.69638929660321,38.445104742176106,47.21240084883265,22.309044425922046,86.62476442845224,5.31,218.4912081483854,rice
83.77849703204348,99.6662713641263,59.23604090468132,25.547921365109133,89.00119980674333,6.04,140.68255002455174,banana
15.235301887339954,26.757713838595635,37.53491196488311,35.73384164371048,47.100042863015645,6.86,80.80658190599664,mango
